,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
3177,9:28.99,Emilia LILLEMO,SWE,"Rimnersvallen, Uddevalla (SWE)",28 Jun 2024,1171,3000m Steeple,148936732,0,0,Public
2776,2:03.23,Federica PANSINI,ITA,"Centro Sportivo Saletti, Nembro (ITA)",19 Jun 2024,1105,800m,60023935,0,0,Public
4303,2:31:21,Clara SIMAL,ESP,Sevilla (ESP),18 Feb 2024,1119,Full,17813269,0,0,Public
2301,2:11:41,Takeshi NISHIDA,JPN,Nobeoka (JPN),11 Feb 2024,1132,Full,100628454,0,0,Public
3179,9:29.84,Diana CHEPKEMOI,KEN,"Estadio Atlético de la VIDENA, Lima (PER)",29 Aug 2024,1169,3000m Steeple,54526068,0,0,Public
122,1:45.66,Ivan PELIZZA,SUI,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 Aug 2024,1153,800m,7516857,0,0,Public
2795,2:03.47,Adelle TRACEY,JAM,"Stade de France, Paris (FRA)",02 Aug 2024,1101,800m,131658381,0,0,Public
120,1:45.66,Finley MCLEAR,GBR,"Hayward Field, Eugene, OR (USA)",07 Jun 2024,1153,800m,64615078,0,0,Public
2264,2:11:11,Shoya TAKAHASHI,JPN,Osaka (JPN),25 Feb 2024,1141,Full,105845341,0,240,Public
3380,15:05.77,Mariana MACHADO,POR,"Stade Naimette-Xhovémont, Liège (BEL)",19 Jun 2024,1152,5000m,58837367,0,231,Public
3377,15:03.85,Klara LUKAN,SLO,"LAZ Wien, Wien (AUT)",22 Jun 2024,1156,5000m,97029549,0,0,Public
233,1:46.77,Oussama NABIL,MAR,"University of Ghana Sports Stadium, Accra (GHA)",20 Mar 2024,1120,800m,18113793,0,3,Public
3269,9:54.90,Panpan WANG,CHN,"Sports Center, Quzhou (CHN)",15 Sep 2024,1107,3000m Steeple,21038589,0,2,Public
2135,2:09:35,Moses KIPTOO,KEN,Wuhan (CHN),24 Mar 2024,1167,Full,64372125,0,0,Public
2112,2:09:23,Reuben KERIO,KEN,Daegu (KOR),07 Apr 2024,1170,Full,35133039,0,0,Public
2791,2:03.42,Star PRICE,USA,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",03 Feb 2024,1130,800m,7426281,0,293,Public
142,1:45.86,Abedin MUJEZINOVIĆ,BIH,"Campo di Atletica, Asti (ITA)",23 May 2024,1147,800m,78934781,0,0,Public
2385,2:12:34,Shoma YAMAMOTO,JPN,Osaka (JPN),25 Feb 2024,1118,Full,93431224,0,23,Public
3339,14:51.44,Parker VALBY,USA,"Hayward Field, Eugene, OR (USA)",24 Jun 2024,1180,5000m,75506279,0,0,Public
3128,8:55.15,Faith CHEROTICH,KEN,"Stade de France, Paris (FRA)",06 Aug 2024,1257,3000m Steeple,133148426,0,0,Public
2404,2:12:46,Abdu ENDRIS,ETH,Sevilla (ESP),18 Feb 2024,1115,Full,97296711,0,0,Public
137,1:45.81,Malik SKUPIN-ALFA,GER,"Heinz-Steyer-Stadion, Dresden (GER)",30 Aug 2024,1149,800m,123333338,0,0,Public
2011,2:08:09,Sila KIPTOO,KEN,Roma (ITA),17 Mar 2024,1191,Full,124572412,0,0,Public
2009,2:08:05,Merhawi KESETE,ERI,Košice (SVK),06 Oct 2024,1192,Full,27814467,0,0,Public
2006,2:08:04,Carlos DÍAZ,CHI,Sevilla (ESP),18 Feb 2024,1192,Full,47660666,0,434,Public
2406,2:12:46,Aman KEDI,ETH,Taiyuan (CHN),22 Sep 2024,1115,Full,49928651,0,11,Public
296,1:47.15,Junya MATSUMOTO,JPN,"Denka Big Swan Stadium, Niigata (JPN)",29 Sep 2024,1109,800m,36440894,0,986,Public
2027,2:08:24,Yuta SHIMODA,JPN,Oita (JPN),04 Feb 2024,1187,Full,5196044,0,15,Public
2030,2:08:26,Michael KAMAU,KEN,Wuxi (CHN),24 Mar 2024,1186,Full,65767392,0,565,Public
2390,2:12:35,Josphat KIPROTICH,KEN,Rio de Janeiro (BRA),02 Jun 2024,1118,Full,111375867,0,0,Public
2058,2:08:47,Moses KEMEI,KEN,Dublin (IRL),27 Oct 2024,1180,Full,117489300,0,0,Public
2045,2:08:34,Abraham KIPTOO,KEN,Wuxi (CHN),24 Mar 2024,1184,Full,105267567,0,0,Public
2395,2:12:39,Shota SAITO,JPN,Oita (JPN),04 Feb 2024,1117,Full,23123851,0,11,Public
3366,15:01.80,Diana CHEROTICH,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 May 2024,1160,5000m,108225684,0,0,Public
2038,2:08:32,Adane KEBEDE,ETH,Cape Town (RSA),20 Oct 2024,1185,Full,126526190,0,0,Public
2314,2:11:48,Mohamed EL GHAZOUANY,MAR,Sevilla (ESP),18 Feb 2024,1131,Full,81592238,0,0,Public
2290,2:11:34,Youness BENAR,MAR,"Luzhniki Stadion, Moskva (RUS)",13 Oct 2024,1134,Full,93511773,0,0,Public
114,1:45.60,Robert FARKEN,GER,"Heinz-Steyer-Stadion, Dresden (GER)",30 Aug 2024,1155,800m,112439337,0,0,Public
3584,31:15.39,Mercy CHELANGAT,KEN,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1179,10000m,63055639,0,14,Public
20,1:43.80,Josh HOEY,USA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1210,800m,138930070,0,0,Public
2846,3:59.73,Beatrice CHEPKOECH,KEN,"Drake Stadium, Los Angeles, CA (USA)",18 May 2024,1208,1500m,72147489,0,0,Public
2209,2:10:38,Anouar EL GHOUZ,MAR,Riyadh (KSA),10 Feb 2024,1150,Full,25508062,0,0,Public
3227,9:45.35,Andreea STAVILA,MDA,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1131,3000m Steeple,94202413,0,0,Public
25,1:44.10,Jake WIGHTMAN,GBR,"Drake Stadium, Los Angeles, CA (USA)",18 May 2024,1201,800m,12458530,0,0,Public
3233,9:46.93,Michelle FINN,IRL,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1127,3000m Steeple,47907820,0,0,Public
2195,2:10:28,Yuki MUTA,JPN,Oita (JPN),04 Feb 2024,1152,Full,114190315,0,0,Public
244,1:46.84,Balázs VINDICS,HUN,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1118,800m,100743805,0,0,Public
58,1:44.82,Jakub DUDYCHA,CZE,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1179,800m,106725990,0,0,Public
4351,2:32:42,Izabela PASZKIEWICZ,POL,Warszawa (POL),29 Sep 2024,1106,Full,108450390,0,0,Public
1988,2:07:57,Samuel RUSSOM,ERI,Sevilla (ESP),18 Feb 2024,1194,Full,145287554,0,0,Public
1771,1:01:56,Ryotaro YOSHIHARA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1110,Half,110970872,0,0,Public
40,1:44.57,Jose MAITA,VEN,"Estadio Brigido Iriarte, Caracas (VEN)",29 Jun 2024,1187,800m,85505855,0,0,Public
3558,30:27.30,Miriam CHEBET,KEN,"Hayward Field, Eugene, OR (USA)",25 May 2024,1222,10000m,73218211,0,0,Public
1766,1:01:55,Shinji YOSHIMOTO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1110,Half,21937870,0,0,Public
1760,1:01:54,Akihiro KANEKO,JPN,Osaka (JPN),28 Jan 2024,1111,Half,23827344,0,83,Public
105,1:45.49,Thomas MARQUES DE ANDRADE,FRA,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1159,800m,146764612,0,0,Public
1759,1:01:53,Bethwell KIPKEMBOI,KEN,Zwolle (NED),08 Jun 2024,1112,Half,135517181,0,0,Public
92,1:45.34,Vincent CRISP,USA,"Franklin Field, Philadelphia, PA (USA)",01 Jun 2024,1163,800m,16717382,0,0,Public
107,1:45.54,Anicet KOZAR,FRA,"Stade Raymond Petit, Tomblaine (FRA)",25 May 2024,1157,800m,113105330,0,0,Public
109,1:45.57,Abel KIPSANG,KEN,"Nyayo National Stadium, Nairobi (KEN)",20 Apr 2024,1156,800m,57016481,0,0,Public
1742,1:01:47,Masaki TSUDA,JPN,Osaka (JPN),28 Jan 2024,1116,Half,68299599,0,88,Public
3592,31:26.78,Glenrose XABA,RSA,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1169,10000m,69070814,0,0,Public
113,1:45.59,Robert DOWNS,USA,"Percy Beard Track, Gainesville, FL (USA)",19 Jul 2024,1156,800m,16169397,0,368,Public
3224,9:45.01,Zita URBÁN,HUN,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1131,3000m Steeple,86913983,0,90,Public
18,1:43.75,Catalin TECUCEANU,ITA,"Stade Louis II, Monaco (MON)",12 Jul 2024,1212,800m,74438654,0,0,Public
2844,3:59.69,Nozomi TANAKA,JPN,"Stadio Olimpico, Roma (ITA)",30 Aug 2024,1208,1500m,30707666,0,0,Public
3220,9:44.36,Julia SAMUELSSON,SWE,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1133,3000m Steeple,85421855,0,0,Public
41,1:44.57,Tobias GRØNSTAD,NOR,"Stade de France, Paris (FRA)",08 Aug 2024,1187,800m,29981174,0,0,Public
2316,2:11:48,Gilbert CHUMBA,KEN,Beograd (SRB),28 Apr 2024,1131,Full,113958977,0,0,Public
2855,4:02.20,Maia RAMSDEN,NZL,"Stade de France, Paris (FRA)",08 Aug 2024,1188,1500m,54937211,0,0,Public
32,1:44.32,Elliot GILES,GBR,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 Aug 2024,1194,800m,54348133,0,45,Public
2277,2:11:24,Simon PAULUS,NAM,Durban (RSA),28 Apr 2024,1137,Full,122573470,0,5,Public
3239,9:48.22,Katelyn STEWART-BARNETT,CAN,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1124,3000m Steeple,37881888,0,0,Public
48,1:44.71,Alex AMANKWA,GHA,"George Mason Stadium, Fairfax, VA (USA)",12 Aug 2024,1182,800m,80788954,0,1,Public
2345,2:12:14,Johnatas DE OLIVEIRA,BRA,Sevilla (ESP),18 Feb 2024,1123,Full,103300011,0,0,Public
2177,2:10:12,Geoffrey KOECH,KEN,Košice (SVK),06 Oct 2024,1157,Full,61347955,0,0,Public
2172,2:10:09,Isaac MPOFU,ZIM,"Stade de France, Paris (FRA)",10 Aug 2024,1158,Full,73730117,0,0,Public
56,1:44.80,Yusuf BIZIMANA,GBR,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1180,800m,9783942,0,0,Public
3253,9:51.65,Judy CHEPKOECH,KEN,"Nyayo National Stadium, Nairobi (KEN)",22 May 2024,1115,3000m Steeple,77772602,0,0,Public
31,1:44.32,Jonah KOECH,USA,"Hayward Field, Eugene, OR (USA)",30 Jun 2024,1194,800m,27987275,0,0,Public
2166,2:10:02,Elkanah KIBET,USA,"Orlando, FL (USA)",03 Feb 2024,1160,Full,56497235,0,0,Public
3255,9:52.41,Georgia WINKCUP,AUS,"SA Athletic Stadium, Adelaide (AUS)",12 Apr 2024,1113,3000m Steeple,26701772,0,0,Public
2161,2:09:57,Leonard KORIR,USA,"Orlando, FL (USA)",03 Feb 2024,1161,Full,43820165,0,0,Public
3257,9:52.84,Karolína JAROŠOVÁ,CZE,"Estadio Atlético de la VIDENA, Lima (PER)",29 Aug 2024,1112,3000m Steeple,122131822,0,0,Public
2841,3:59.21,Saron BERHE,ETH,"Egret Stadium, Xiamen (CHN)",20 Apr 2024,1212,1500m,132944139,0,0,Public
2344,2:12:12,Ahmed EL HASSOUNI,MAR,Rabat (MAR),21 Apr 2024,1124,Full,10955108,0,0,Public
2193,2:10:26,Tianyu CHEN,CHN,Hengshui (CHN),22 Sep 2024,1153,Full,17691749,0,1,Public
12,1:43.13,Andreas KRAMER,SWE,"Stade Louis II, Monaco (MON)",12 Jul 2024,1231,800m,11680166,0,768,Public
3216,9:43.05,Caren CHEBET,KEN,"Nyayo National Stadium, Nairobi (KEN)",06 Mar 2024,1136,3000m Steeple,98762523,0,0,Public
3218,9:43.31,Eline DALEMANS,BEL,"Boudewijnstadion, Bruxelles (BEL)",30 Jun 2024,1136,3000m Steeple,109920602,0,0,Public
2831,3:58.11,Sintayehu VISSA,ITA,"Stade de France, Paris (FRA)",08 Aug 2024,1221,1500m,132247201,0,0,Public
